date,year,month,lst,ndvi,site,land_cover
2006-04-01,2006,4,23.09,0.22095,Haifa_Coastal_Urban,Urban
2006-05-01,2006,5,28.97,0.2643,Haifa_Coastal_Urban,Urban
2006-06-01,2006,6,32.52,0.22160000000000002,Haifa_Coastal_Urban,Urban
2006-07-01,2006,7,33.13,0.2385,Haifa_Coastal_Urban,Urban
2006-08-01,2006,8,33.48,0.21255,Haifa_Coastal_Urban,Urban
2006-09-01,2006,9,32.77,0.1883,Haifa_Coastal_Urban,Urban
2006-10-01,2006,10,27.35,0.2259,Haifa_Coastal_Urban,Urban
2006-11-01,2006,11,19.93,0.2585,Haifa_Coastal_Urban,Urban
2006-12-01,2006,12,15.94,0.24225000000000002,Haifa_Coastal_Urban,Urban
2007-01-01,2007,1,14.29,0.23170000000000002,Haifa_Coastal_Urban,Urban
2007-02-01,2007,2,15.55,0.21665,Haifa_Coastal_Urban,Urban
2007-03-01,2007,3,19.66,0.1953,Haifa_Coastal_Urban,Urban
2007-04-01,2007,4,22.06,0.2625,Haifa_Coastal_Urban,Urban
2007-05-01,2007,5,27.93,0.2097,Haifa_Coastal_Urban,Urban
2007-06-01,2007,6,32.49,0.23045,Haifa_Coastal_Urban,Urban
2007-07-01,2007,7,34.08,0.23855,Haifa_Coastal_Urban,Urban
2007-08-01,2007,8,33.48,0.21945,Haifa_Coastal_Urban,Urban
2007-09-01,2007,9,30.99,0.20945000000000003,Haifa_Coastal_Urban,Urban
2007-10-01,2007,10,27.94,0.2489,Haifa_Coastal_Urban,Urban
2007-11-01,2007,11,21.65,0.1981,Haifa_Coastal_Urban,Urban
2007-12-01,2007,12,15.95,0.2361,Haifa_Coastal_Urban,Urban
2008-01-01,2008,1,12.38,0.2465,Haifa_Coastal_Urban,Urban
2008-02-01,2008,2,15.73,0.22685,Haifa_Coastal_Urban,Urban
2008-03-01,2008,3,22.75,0.2405,Haifa_Coastal_Urban,Urban
2008-04-01,2008,4,26.18,0.24054999999999999,Haifa_Coastal_Urban,Urban
2008-05-01,2008,5,28.85,0.19385,Haifa_Coastal_Urban,Urban
2008-06-01,2008,6,33.78,0.2113,Haifa_Coastal_Urban,Urban
2008-07-01,2008,7,34.8,0.20865,Haifa_Coastal_Urban,Urban
2008-08-01,2008,8,33.27,0.22965,Haifa_Coastal_Urban,Urban
2008-09-01,2008,9,31.32,0.21675,Haifa_Coastal_Urban,Urban
2008-10-01,2008,10,27.29,0.20434999999999998,Haifa_Coastal_Urban,Urban
2008-11-01,2008,11,22.24,0.1972,Haifa_Coastal_Urban,Urban
2008-12-01,2008,12,16.49,0.2167,Haifa_Coastal_Urban,Urban
2009-01-01,2009,1,14.37,0.2378,Haifa_Coastal_Urban,Urban
2009-02-01,2009,2,16.39,0.22355000000000003,Haifa_Coastal_Urban,Urban
2009-03-01,2009,3,18.96,0.23645,Haifa_Coastal_Urban,Urban
2009-04-01,2009,4,24.48,0.21665,Haifa_Coastal_Urban,Urban
2009-05-01,2009,5,29.19,0.21334999999999998,Haifa_Coastal_Urban,Urban
2009-06-01,2009,6,33.72,0.26745,Haifa_Coastal_Urban,Urban
2009-07-01,2009,7,34.83,0.23170000000000002,Haifa_Coastal_Urban,Urban
2009-08-01,2009,8,35.06,0.21660000000000001,Haifa_Coastal_Urban,Urban
2009-09-01,2009,9,31.25,0.2217,Haifa_Coastal_Urban,Urban
2009-10-01,2009,10,28.98,0.1692,Haifa_Coastal_Urban,Urban
2009-11-01,2009,11,20.33,0.20895,Haifa_Coastal_Urban,Urban
2009-12-01,2009,12,16.8,0.2268,Haifa_Coastal_Urban,Urban
2010-01-01,2010,1,16.24,0.2536,Haifa_Coastal_Urban,Urban
2010-02-01,2010,2,17.75,0.19725,Haifa_Coastal_Urban,Urban
2010-03-01,2010,3,19.58,0.21305,Haifa_Coastal_Urban,Urban
2010-04-01,2010,4,25.42,0.19425,Haifa_Coastal_Urban,Urban
2010-05-01,2010,5,30.17,0.21125,Haifa_Coastal_Urban,Urban
2010-06-01,2010,6,31.73,0.19415,Haifa_Coastal_Urban,Urban
2010-07-01,2010,7,33.44,0.22544999999999998,Haifa_Coastal_Urban,Urban
2010-08-01,2010,8,34.94,0.25265,Haifa_Coastal_Urban,Urban
2010-09-01,2010,9,32.69,0.2108,Haifa_Coastal_Urban,Urban
2010-10-01,2010,10,28.74,0.2279,Haifa_Coastal_Urban,Urban
2010-11-01,2010,11,25.21,0.22975,Haifa_Coastal_Urban,Urban
2010-12-01,2010,12,19.1,0.2604,Haifa_Coastal_Urban,Urban
2011-01-01,2011,1,14.78,0.22760000000000002,Haifa_Coastal_Urban,Urban
2011-02-01,2011,2,17.4,0.2238,Haifa_Coastal_Urban,Urban
2011-03-01,2011,3,20.41,0.22205,Haifa_Coastal_Urban,Urban
2011-04-01,2011,4,23.26,0.22335,Haifa_Coastal_Urban,Urban
2011-05-01,2011,5,26.88,0.24495,Haifa_Coastal_Urban,Urban
2011-06-01,2011,6,32.15,0.23704999999999998,Haifa_Coastal_Urban,Urban
2011-07-01,2011,7,33.83,0.24725000000000003,Haifa_Coastal_Urban,Urban
2011-08-01,2011,8,34.17,0.22565000000000002,Haifa_Coastal_Urban,Urban
2011-09-01,2011,9,31.69,0.236,Haifa_Coastal_Urban,Urban
2011-10-01,2011,10,27.42,0.3225,Haifa_Coastal_Urban,Urban
2011-11-01,2011,11,19.22,0.19475,Haifa_Coastal_Urban,Urban
2011-12-01,2011,12,16.08,0.2142,Haifa_Coastal_Urban,Urban
2012-01-01,2012,1,13.18,0.24145,Haifa_Coastal_Urban,Urban
2012-02-01,2012,2,15.5,0.18130000000000002,Haifa_Coastal_Urban,Urban
2012-03-01,2012,3,18.45,0.25505,Haifa_Coastal_Urban,Urban
2012-04-01,2012,4,25.56,0.2098,Haifa_Coastal_Urban,Urban
2012-05-01,2012,5,29.9,0.2243,Haifa_Coastal_Urban,Urban
2012-06-01,2012,6,33.45,0.23659999999999998,Haifa_Coastal_Urban,Urban
2012-07-01,2012,7,35.17,0.24459999999999998,Haifa_Coastal_Urban,Urban
2012-08-01,2012,8,35.06,0.26205,Haifa_Coastal_Urban,Urban
2012-09-01,2012,9,33.44,0.21615,Haifa_Coastal_Urban,Urban
2012-10-01,2012,10,28.27,0.2153,Haifa_Coastal_Urban,Urban
2012-11-01,2012,11,21.17,0.2374,Haifa_Coastal_Urban,Urban
2012-12-01,2012,12,17.05,0.2814,Haifa_Coastal_Urban,Urban
2013-01-01,2013,1,16.03,0.25785,Haifa_Coastal_Urban,Urban
2013-02-01,2013,2,17.39,0.20129999999999998,Haifa_Coastal_Urban,Urban
2013-03-01,2013,3,21.15,0.23235,Haifa_Coastal_Urban,Urban
2013-04-01,2013,4,25.94,0.19515,Haifa_Coastal_Urban,Urban
2013-05-01,2013,5,29.86,0.28459999999999996,Haifa_Coastal_Urban,Urban
2013-06-01,2013,6,32.61,0.23145,Haifa_Coastal_Urban,Urban
2013-07-01,2013,7,33.51,0.2585,Haifa_Coastal_Urban,Urban
2013-08-01,2013,8,34.09,0.216,Haifa_Coastal_Urban,Urban
2013-09-01,2013,9,31.67,0.20515,Haifa_Coastal_Urban,Urban
2013-10-01,2013,10,27.72,0.2681,Haifa_Coastal_Urban,Urban
2013-11-01,2013,11,23.47,0.21534999999999999,Haifa_Coastal_Urban,Urban
2013-12-01,2013,12,14.75,0.20934999999999998,Haifa_Coastal_Urban,Urban
2014-01-01,2014,1,15.78,0.2276,Haifa_Coastal_Urban,Urban
2014-02-01,2014,2,17.67,0.20024999999999998,Haifa_Coastal_Urban,Urban
2014-03-01,2014,3,21.07,0.2195,Haifa_Coastal_Urban,Urban
2014-04-01,2014,4,25.24,0.22255,Haifa_Coastal_Urban,Urban
2014-05-01,2014,5,29.5,0.19915,Haifa_Coastal_Urban,Urban
2014-06-01,2014,6,33.68,0.2172,Haifa_Coastal_Urban,Urban
2014-07-01,2014,7,33.67,0.21234999999999998,Haifa_Coastal_Urban,Urban
2014-08-01,2014,8,33.49,0.20400000000000001,Haifa_Coastal_Urban,Urban
2014-09-01,2014,9,31.82,0.19285000000000002,Haifa_Coastal_Urban,Urban
2014-10-01,2014,10,28.18,0.2145,Haifa_Coastal_Urban,Urban
2014-11-01,2014,11,21.37,0.2314,Haifa_Coastal_Urban,Urban
2014-12-01,2014,12,17.45,0.32894999999999996,Haifa_Coastal_Urban,Urban
2015-01-01,2015,1,14.72,0.33065,Haifa_Coastal_Urban,Urban
2015-02-01,2015,2,16.0,0.22015,Haifa_Coastal_Urban,Urban
2015-03-01,2015,3,20.06,0.2033,Haifa_Coastal_Urban,Urban
2015-04-01,2015,4,23.43,0.22085,Haifa_Coastal_Urban,Urban
2015-05-01,2015,5,30.5,0.21889999999999998,Haifa_Coastal_Urban,Urban
2015-06-01,2015,6,31.26,0.23255,Haifa_Coastal_Urban,Urban
2015-07-01,2015,7,34.16,0.2656,Haifa_Coastal_Urban,Urban
2015-08-01,2015,8,34.82,0.2114,Haifa_Coastal_Urban,Urban
2015-09-01,2015,9,32.81,0.2293,Haifa_Coastal_Urban,Urban
2015-10-01,2015,10,27.38,0.1892,Haifa_Coastal_Urban,Urban
2015-11-01,2015,11,22.36,0.22195,Haifa_Coastal_Urban,Urban
2015-12-01,2015,12,16.73,0.21965,Haifa_Coastal_Urban,Urban
2016-01-01,2016,1,15.47,0.20795,Haifa_Coastal_Urban,Urban
2016-02-01,2016,2,17.7,0.2051,Haifa_Coastal_Urban,Urban
2016-03-01,2016,3,20.47,0.20775,Haifa_Coastal_Urban,Urban
2016-04-01,2016,4,26.69,0.2486,Haifa_Coastal_Urban,Urban
2016-05-01,2016,5,29.22,0.20705,Haifa_Coastal_Urban,Urban
2016-06-01,2016,6,33.28,0.20105,Haifa_Coastal_Urban,Urban
2016-07-01,2016,7,35.1,0.20834999999999998,Haifa_Coastal_Urban,Urban
2016-08-01,2016,8,34.21,0.21155000000000002,Haifa_Coastal_Urban,Urban
2016-09-01,2016,9,32.25,0.22605,Haifa_Coastal_Urban,Urban
2016-10-01,2016,10,29.43,0.2125,Haifa_Coastal_Urban,Urban
2016-11-01,2016,11,21.08,0.2669,Haifa_Coastal_Urban,Urban
2016-12-01,2016,12,15.27,0.23315,Haifa_Coastal_Urban,Urban
2017-01-01,2017,1,13.77,0.2285,Haifa_Coastal_Urban,Urban
2017-02-01,2017,2,16.7,0.23595,Haifa_Coastal_Urban,Urban
2017-03-01,2017,3,20.75,0.22275,Haifa_Coastal_Urban,Urban
2017-04-01,2017,4,25.25,0.2741,Haifa_Coastal_Urban,Urban
2017-05-01,2017,5,30.28,0.19524999999999998,Haifa_Coastal_Urban,Urban
2017-06-01,2017,6,33.2,0.25115,Haifa_Coastal_Urban,Urban
2017-07-01,2017,7,35.05,0.25145,Haifa_Coastal_Urban,Urban
2017-08-01,2017,8,34.5,0.2337,Haifa_Coastal_Urban,Urban
2017-09-01,2017,9,32.33,0.2252,Haifa_Coastal_Urban,Urban
2017-10-01,2017,10,28.51,0.1704,Haifa_Coastal_Urban,Urban
2017-11-01,2017,11,22.1,0.21889999999999998,Haifa_Coastal_Urban,Urban
2017-12-01,2017,12,17.6,0.26055,Haifa_Coastal_Urban,Urban
2018-01-01,2018,1,14.69,0.20625,Haifa_Coastal_Urban,Urban
2018-02-01,2018,2,17.56,0.1973,Haifa_Coastal_Urban,Urban
2018-03-01,2018,3,21.92,0.27285000000000004,Haifa_Coastal_Urban,Urban
2018-04-01,2018,4,25.63,0.27149999999999996,Haifa_Coastal_Urban,Urban
2018-05-01,2018,5,29.65,0.24789999999999998,Haifa_Coastal_Urban,Urban
2018-06-01,2018,6,32.92,0.27455,Haifa_Coastal_Urban,Urban
2018-07-01,2018,7,33.81,0.25315,Haifa_Coastal_Urban,Urban
2018-08-01,2018,8,32.98,0.2224,Haifa_Coastal_Urban,Urban
2018-09-01,2018,9,32.96,0.22560000000000002,Haifa_Coastal_Urban,Urban
2018-10-01,2018,10,26.45,0.2866,Haifa_Coastal_Urban,Urban
2018-11-01,2018,11,21.98,0.23285,Haifa_Coastal_Urban,Urban
2018-12-01,2018,12,16.24,0.2889,Haifa_Coastal_Urban,Urban
2019-01-01,2019,1,14.46,0.23825000000000002,Haifa_Coastal_Urban,Urban
2019-02-01,2019,2,16.39,0.19190000000000002,Haifa_Coastal_Urban,Urban
2019-03-01,2019,3,19.39,0.2396,Haifa_Coastal_Urban,Urban
2019-04-01,2019,4,23.3,0.2396,Haifa_Coastal_Urban,Urban
2019-05-01,2019,5,29.89,0.22985,Haifa_Coastal_Urban,Urban
2019-06-01,2019,6,32.78,0.23515,Haifa_Coastal_Urban,Urban
2019-07-01,2019,7,34.34,0.25125,Haifa_Coastal_Urban,Urban
2019-08-01,2019,8,33.85,0.22575,Haifa_Coastal_Urban,Urban
2019-09-01,2019,9,32.5,0.1837,Haifa_Coastal_Urban,Urban
2019-10-01,2019,10,29.62,0.267,Haifa_Coastal_Urban,Urban
2019-11-01,2019,11,23.13,0.2298,Haifa_Coastal_Urban,Urban
2019-12-01,2019,12,17.11,0.21000000000000002,Haifa_Coastal_Urban,Urban
2020-01-01,2020,1,13.87,0.25595,Haifa_Coastal_Urban,Urban
2020-02-01,2020,2,15.96,0.22644999999999998,Haifa_Coastal_Urban,Urban
2020-03-01,2020,3,20.14,0.2138,Haifa_Coastal_Urban,Urban
2020-04-01,2020,4,23.72,0.2512,Haifa_Coastal_Urban,Urban
2020-05-01,2020,5,31.94,0.2326,Haifa_Coastal_Urban,Urban
2020-06-01,2020,6,31.62,0.2322,Haifa_Coastal_Urban,Urban
2020-07-01,2020,7,33.57,0.2388,Haifa_Coastal_Urban,Urban
2020-08-01,2020,8,34.11,0.2496,Haifa_Coastal_Urban,Urban
2020-09-01,2020,9,33.06,0.22390000000000002,Haifa_Coastal_Urban,Urban
2020-10-01,2020,10,30.2,0.2405,Haifa_Coastal_Urban,Urban
2020-11-01,2020,11,21.69,0.2847,Haifa_Coastal_Urban,Urban
2020-12-01,2020,12,17.15,0.28235,Haifa_Coastal_Urban,Urban
2021-01-01,2021,1,16.48,0.2929,Haifa_Coastal_Urban,Urban
2021-02-01,2021,2,17.87,0.2267,Haifa_Coastal_Urban,Urban
2021-03-01,2021,3,20.44,0.27435,Haifa_Coastal_Urban,Urban
2021-04-01,2021,4,25.92,0.2741,Haifa_Coastal_Urban,Urban
2021-05-01,2021,5,31.25,0.25865000000000005,Haifa_Coastal_Urban,Urban
2021-06-01,2021,6,32.67,0.27125,Haifa_Coastal_Urban,Urban
2021-07-01,2021,7,34.3,0.26275,Haifa_Coastal_Urban,Urban
2021-08-01,2021,8,34.96,0.23185,Haifa_Coastal_Urban,Urban
2021-09-01,2021,9,31.96,0.19569999999999999,Haifa_Coastal_Urban,Urban
2021-10-01,2021,10,28.69,0.2244,Haifa_Coastal_Urban,Urban
2021-11-01,2021,11,23.25,0.2019,Haifa_Coastal_Urban,Urban
2021-12-01,2021,12,14.98,0.2482,Haifa_Coastal_Urban,Urban
2022-01-01,2022,1,14.22,0.31425,Haifa_Coastal_Urban,Urban
2022-02-01,2022,2,16.84,0.22495,Haifa_Coastal_Urban,Urban
2022-03-01,2022,3,17.97,0.18675,Haifa_Coastal_Urban,Urban
2022-04-01,2022,4,25.39,0.1981,Haifa_Coastal_Urban,Urban
2022-05-01,2022,5,28.43,0.23809999999999998,Haifa_Coastal_Urban,Urban
2022-06-01,2022,6,33.1,0.2051,Haifa_Coastal_Urban,Urban
2022-07-01,2022,7,34.23,0.21389999999999998,Haifa_Coastal_Urban,Urban
2022-08-01,2022,8,33.62,0.25925,Haifa_Coastal_Urban,Urban
2022-09-01,2022,9,31.62,0.267,Haifa_Coastal_Urban,Urban
2022-10-01,2022,10,27.85,0.1757,Haifa_Coastal_Urban,Urban
2022-11-01,2022,11,22.74,0.2092,Haifa_Coastal_Urban,Urban
2022-12-01,2022,12,17.68,0.2208,Haifa_Coastal_Urban,Urban
2023-01-01,2023,1,16.5,0.20834999999999998,Haifa_Coastal_Urban,Urban
2023-02-01,2023,2,15.87,0.2202,Haifa_Coastal_Urban,Urban
2023-03-01,2023,3,21.61,0.21989999999999998,Haifa_Coastal_Urban,Urban
2023-04-01,2023,4,24.06,0.2466,Haifa_Coastal_Urban,Urban
2023-05-01,2023,5,28.5,0.2261,Haifa_Coastal_Urban,Urban
2023-06-01,2023,6,31.98,0.22265000000000001,Haifa_Coastal_Urban,Urban
2023-07-01,2023,7,34.91,0.22525,Haifa_Coastal_Urban,Urban
2023-08-01,2023,8,33.23,0.2188,Haifa_Coastal_Urban,Urban
2023-09-01,2023,9,32.72,0.23070000000000002,Haifa_Coastal_Urban,Urban
2023-10-01,2023,10,28.31,0.2504,Haifa_Coastal_Urban,Urban
2023-11-01,2023,11,23.65,0.2303,Haifa_Coastal_Urban,Urban
2023-12-01,2023,12,17.93,0.2731,Haifa_Coastal_Urban,Urban
2024-01-01,2024,1,15.61,0.2527,Haifa_Coastal_Urban,Urban
2024-02-01,2024,2,14.12,0.2663,Haifa_Coastal_Urban,Urban
2024-03-01,2024,3,19.26,0.2195,Haifa_Coastal_Urban,Urban
2024-04-01,2024,4,25.63,0.2882,Haifa_Coastal_Urban,Urban
2024-05-01,2024,5,27.34,0.20779999999999998,Haifa_Coastal_Urban,Urban
2024-06-01,2024,6,33.1,0.25205,Haifa_Coastal_Urban,Urban
2024-07-01,2024,7,33.63,0.2221,Haifa_Coastal_Urban,Urban
2024-08-01,2024,8,32.81,0.2714,Haifa_Coastal_Urban,Urban
2024-09-01,2024,9,30.77,0.24285,Haifa_Coastal_Urban,Urban
2024-10-01,2024,10,26.49,0.21910000000000002,Haifa_Coastal_Urban,Urban
2024-11-01,2024,11,20.46,0.2197,Haifa_Coastal_Urban,Urban
2024-12-01,2024,12,16.09,0.23054999999999998,Haifa_Coastal_Urban,Urban
2025-01-01,2025,1,14.34,0.27654999999999996,Haifa_Coastal_Urban,Urban
2025-02-01,2025,2,14.4,0.2197,Haifa_Coastal_Urban,Urban
2025-03-01,2025,3,20.35,0.2198,Haifa_Coastal_Urban,Urban
2025-04-01,2025,4,23.19,0.27795000000000003,Haifa_Coastal_Urban,Urban
2025-05-01,2025,5,27.63,0.19775,Haifa_Coastal_Urban,Urban
2025-06-01,2025,6,32.07,0.19724999999999998,Haifa_Coastal_Urban,Urban
2025-07-01,2025,7,32.68,0.17975,Haifa_Coastal_Urban,Urban
2025-08-01,2025,8,31.62,0.20545,Haifa_Coastal_Urban,Urban
2025-09-01,2025,9,30.77,0.22175,Haifa_Coastal_Urban,Urban
2025-10-01,2025,10,26.3,0.2493,Haifa_Coastal_Urban,Urban
2025-11-01,2025,11,22.77,0.24185,Haifa_Coastal_Urban,Urban
2025-12-01,2025,12,14.94,0.166,Haifa_Coastal_Urban,Urban
2026-01-01,2026,1,12.47,0.26389999999999997,Haifa_Coastal_Urban,Urban
2026-02-01,2026,2,16.02,0.22970000000000002,Haifa_Coastal_Urban,Urban
2026-03-01,2026,3,15.88,0.2465,Haifa_Coastal_Urban,Urban
2026-04-01,2026,4,21.22,0.1894,Haifa_Coastal_Urban,Urban
2026-05-01,2026,5,24.07,0.2377,Haifa_Coastal_Urban,Urban
2000-02-01,2000,2,24.25,0.6061,Hula_Valley_Wetland,Wetland
2000-03-01,2000,3,23.95,0.6057,Hula_Valley_Wetland,Wetland
2000-04-01,2000,4,28.0,0.6534,Hula_Valley_Wetland,Wetland
2000-05-01,2000,5,35.11,0.6361,Hula_Valley_Wetland,Wetland
2000-06-01,2000,6,38.75,0.6563,Hula_Valley_Wetland,Wetland
2000-07-01,2000,7,40.21,0.6564,Hula_Valley_Wetland,Wetland
2000-08-01,2000,8,38.19,0.61895,Hula_Valley_Wetland,Wetland
2000-09-01,2000,9,36.15,0.6313,Hula_Valley_Wetland,Wetland
2000-10-01,2000,10,31.37,0.6475500000000001,Hula_Valley_Wetland,Wetland
2000-11-01,2000,11,27.09,0.5494,Hula_Valley_Wetland,Wetland
2000-12-01,2000,12,18.84,0.50485,Hula_Valley_Wetland,Wetland
2001-01-01,2001,1,17.96,0.501,Hula_Valley_Wetland,Wetland
2001-02-01,2001,2,18.89,0.62565,Hula_Valley_Wetland,Wetland
2001-03-01,2001,3,26.85,0.6550499999999999,Hula_Valley_Wetland,Wetland
2001-04-01,2001,4,31.26,0.6387,Hula_Valley_Wetland,Wetland
2001-05-01,2001,5,36.71,0.611,Hula_Valley_Wetland,Wetland
2001-06-01,2001,6,41.09,0.5901000000000001,Hula_Valley_Wetland,Wetland
2001-07-01,2001,7,39.81,0.5943499999999999,Hula_Valley_Wetland,Wetland
2001-08-01,2001,8,39.48,0.6148,Hula_Valley_Wetland,Wetland
2001-09-01,2001,9,36.33,0.6289,Hula_Valley_Wetland,Wetland
2001-10-01,2001,10,32.58,0.6675,Hula_Valley_Wetland,Wetland
2001-11-01,2001,11,24.21,0.60395,Hula_Valley_Wetland,Wetland
2001-12-01,2001,12,18.23,0.5304,Hula_Valley_Wetland,Wetland
2002-01-01,2002,1,16.21,0.45799999999999996,Hula_Valley_Wetland,Wetland
2002-02-01,2002,2,21.25,0.6638999999999999,Hula_Valley_Wetland,Wetland
2002-03-01,2002,3,26.34,0.62575,Hula_Valley_Wetland,Wetland
2002-04-01,2002,4,26.6,0.6853,Hula_Valley_Wetland,Wetland
2002-05-01,2002,5,33.73,0.6275999999999999,Hula_Valley_Wetland,Wetland
2002-06-01,2002,6,38.04,0.65645,Hula_Valley_Wetland,Wetland
2002-07-01,2002,7,38.86,0.66535,Hula_Valley_Wetland,Wetland
2002-08-01,2002,8,38.46,0.6559,Hula_Valley_Wetland,Wetland
2002-09-01,2002,9,36.33,0.6445000000000001,Hula_Valley_Wetland,Wetland
2002-10-01,2002,10,32.6,0.5669,Hula_Valley_Wetland,Wetland
2002-11-01,2002,11,26.65,0.5786,Hula_Valley_Wetland,Wetland
2002-12-01,2002,12,18.57,0.5645,Hula_Valley_Wetland,Wetland
2003-01-01,2003,1,17.55,0.51385,Hula_Valley_Wetland,Wetland
2003-02-01,2003,2,15.52,0.60035,Hula_Valley_Wetland,Wetland
2003-03-01,2003,3,19.02,0.59085,Hula_Valley_Wetland,Wetland
2003-04-01,2003,4,25.13,0.5549,Hula_Valley_Wetland,Wetland
2003-05-01,2003,5,36.51,0.6402000000000001,Hula_Valley_Wetland,Wetland
2003-06-01,2003,6,36.61,0.6706,Hula_Valley_Wetland,Wetland
2003-07-01,2003,7,38.31,0.6434500000000001,Hula_Valley_Wetland,Wetland
2003-08-01,2003,8,38.69,0.66665,Hula_Valley_Wetland,Wetland
2003-09-01,2003,9,35.67,0.68875,Hula_Valley_Wetland,Wetland
2003-10-01,2003,10,32.57,0.6661,Hula_Valley_Wetland,Wetland
2003-11-01,2003,11,25.26,0.535,Hula_Valley_Wetland,Wetland
2003-12-01,2003,12,18.14,0.45815,Hula_Valley_Wetland,Wetland
2004-01-01,2004,1,17.36,0.45505,Hula_Valley_Wetland,Wetland
2004-02-01,2004,2,15.83,0.56295,Hula_Valley_Wetland,Wetland
2004-03-01,2004,3,24.89,0.645,Hula_Valley_Wetland,Wetland
2004-04-01,2004,4,31.5,0.62495,Hula_Valley_Wetland,Wetland
2004-05-01,2004,5,33.19,0.65785,Hula_Valley_Wetland,Wetland
2004-06-01,2004,6,37.81,0.63035,Hula_Valley_Wetland,Wetland
2004-07-01,2004,7,39.56,0.62015,Hula_Valley_Wetland,Wetland
2004-08-01,2004,8,38.64,0.5926,Hula_Valley_Wetland,Wetland
2004-09-01,2004,9,37.35,0.6265,Hula_Valley_Wetland,Wetland
2004-10-01,2004,10,33.23,0.5747,Hula_Valley_Wetland,Wetland
2004-11-01,2004,11,24.07,0.5221,Hula_Valley_Wetland,Wetland
2004-12-01,2004,12,16.72,0.443,Hula_Valley_Wetland,Wetland
2005-01-01,2005,1,16.23,0.34405,Hula_Valley_Wetland,Wetland
2005-02-01,2005,2,20.05,0.5831500000000001,Hula_Valley_Wetland,Wetland
2005-03-01,2005,3,25.1,0.6472,Hula_Valley_Wetland,Wetland
2005-04-01,2005,4,29.53,0.6415500000000001,Hula_Valley_Wetland,Wetland
2005-05-01,2005,5,33.13,0.6093500000000001,Hula_Valley_Wetland,Wetland
2005-06-01,2005,6,36.77,0.5815,Hula_Valley_Wetland,Wetland
2005-07-01,2005,7,38.92,0.6386000000000001,Hula_Valley_Wetland,Wetland
2005-08-01,2005,8,37.87,0.64045,Hula_Valley_Wetland,Wetland
2005-09-01,2005,9,36.65,0.6429499999999999,Hula_Valley_Wetland,Wetland
2005-10-01,2005,10,31.99,0.6393,Hula_Valley_Wetland,Wetland
2005-11-01,2005,11,22.79,0.518,Hula_Valley_Wetland,Wetland
2005-12-01,2005,12,19.77,0.4561,Hula_Valley_Wetland,Wetland
2006-01-01,2006,1,15.98,0.4052,Hula_Valley_Wetland,Wetland
2006-02-01,2006,2,21.7,0.60025,Hula_Valley_Wetland,Wetland
2006-03-01,2006,3,22.72,0.62405,Hula_Valley_Wetland,Wetland
2006-04-01,2006,4,26.02,0.6268499999999999,Hula_Valley_Wetland,Wetland
2006-05-01,2006,5,34.35,0.6352,Hula_Valley_Wetland,Wetland
2006-06-01,2006,6,37.87,0.6307,Hula_Valley_Wetland,Wetland
2006-07-01,2006,7,37.91,0.59715,Hula_Valley_Wetland,Wetland
2006-08-01,2006,8,39.13,0.5985,Hula_Valley_Wetland,Wetland
2006-09-01,2006,9,38.04,0.60345,Hula_Valley_Wetland,Wetland
2006-10-01,2006,10,31.13,0.6395,Hula_Valley_Wetland,Wetland
2006-11-01,2006,11,22.63,0.53665,Hula_Valley_Wetland,Wetland
2006-12-01,2006,12,19.51,0.42074999999999996,Hula_Valley_Wetland,Wetland
2007-01-01,2007,1,16.27,0.34850000000000003,Hula_Valley_Wetland,Wetland
2007-02-01,2007,2,18.94,0.6118,Hula_Valley_Wetland,Wetland
2007-03-01,2007,3,23.7,0.5782,Hula_Valley_Wetland,Wetland
2007-04-01,2007,4,23.81,0.5792999999999999,Hula_Valley_Wetland,Wetland
2007-05-01,2007,5,34.06,0.6082,Hula_Valley_Wetland,Wetland
2007-06-01,2007,6,38.61,0.58405,Hula_Valley_Wetland,Wetland
2007-07-01,2007,7,39.11,0.531,Hula_Valley_Wetland,Wetland
2007-08-01,2007,8,38.46,0.6129,Hula_Valley_Wetland,Wetland
2007-09-01,2007,9,36.21,0.55715,Hula_Valley_Wetland,Wetland
2007-10-01,2007,10,32.61,0.5462,Hula_Valley_Wetland,Wetland
2007-11-01,2007,11,24.4,0.53775,Hula_Valley_Wetland,Wetland
2007-12-01,2007,12,17.07,0.48915,Hula_Valley_Wetland,Wetland
2008-01-01,2008,1,15.15,0.36265000000000003,Hula_Valley_Wetland,Wetland
2008-02-01,2008,2,19.3,0.5439,Hula_Valley_Wetland,Wetland
2008-03-01,2008,3,26.55,0.6353500000000001,Hula_Valley_Wetland,Wetland
2008-04-01,2008,4,31.91,0.5642,Hula_Valley_Wetland,Wetland
2008-05-01,2008,5,37.36,0.59085,Hula_Valley_Wetland,Wetland
2008-06-01,2008,6,39.87,0.6029,Hula_Valley_Wetland,Wetland
2008-07-01,2008,7,39.62,0.6375,Hula_Valley_Wetland,Wetland
2008-08-01,2008,8,38.38,0.58105,Hula_Valley_Wetland,Wetland
2008-09-01,2008,9,36.3,0.54865,Hula_Valley_Wetland,Wetland
2008-10-01,2008,10,29.76,0.60065,Hula_Valley_Wetland,Wetland
2008-11-01,2008,11,25.13,0.5643,Hula_Valley_Wetland,Wetland
2008-12-01,2008,12,20.44,0.4353,Hula_Valley_Wetland,Wetland
2009-01-01,2009,1,15.55,0.37534999999999996,Hula_Valley_Wetland,Wetland
